,Cve_Ent,Cve_Mun,nmun,tmax,tmin,Value
1609,21,138,San Nicolás de los Ranchos,11.84,5.09,870
1610,21,139,San Pablo Anicano,31.38,18.26,698
1611,21,140,San Pedro Cholula,19.11,10.34,202
1612,21,141,San Pedro Yeloixtlahuaca,31.09,18.26,137
1613,21,142,San Salvador el Seco,23.12,10.43,827
1614,21,143,San Salvador el Verde,14.73,5.43,442
1615,21,144,San Salvador Huixcolotla,24.24,12.2,443
1616,21,145,San Sebastián Tlacotepec,28.96,17.98,625
1617,21,146,Santa Catarina Tlaltempan,27.72,16.79,482
1618,21,147,Santa Inés Ahuatempan,29.85,16.93,842
1619,21,148,Santa Isabel Cholula,18.14,10.11,652
1620,21,149,Santiago Miahuatlán,26.53,13.26,112
1621,21,150,Huehuetlán el Grande,26.51,16.36,70
1622,21,151,Santo Tomás Hueyotlipan,24.39,13.21,310
1623,21,152,Soltepec,23.29,10.7,745
1624,21,153,Tecali de Herrera,24.1,14.01,431
1625,21,154,Tecamachalco,24.87,12.93,266
1626,21,155,Tecomatlán,31.49,19.15,698
1627,21,156,Tehuacán,27.46,13.39,363
1628,21,157,Tehuitzingo,30.89,18.79,70
1629,21,158,Tenampulco,25.19,17.44,412
1630,21,159,Teopantlán,26.55,16.73,727
1631,21,160,Teotlalco,29.32,17.17,68
1632,21,161,Tepanco de López,26.88,13.41,455
1633,21,162,Tepango de Rodríguez,22.13,12.3,741
1634,21,163,Tepatlaxco de Hidalgo,18.95,9.53,99
1635,21,164,Tepeaca,22.74,11.88,939
1636,21,165,Tepemaxalco,25.15,14.89,838
1637,21,166,Tepeojuma,25.67,15.86,503
1638,21,167,Tepetzintla,25.035,15.54,942
1639,21,168,Tepexco,26.27,15.56,602
1640,21,169,Tepexi de Rodríguez,28.46,15.19,596
1641,21,170,Tepeyahualco,22.01,8.87,836
1642,21,171,Tepeyahualco de Cuauhtémoc,25.84,13.9,516
1643,21,172,Tetela de Ocampo,21.28,9.58,784
1644,21,173,Teteles de Avila Castillo,19.67,10.02,81
1645,21,174,Teziutlán,20.58,11.46,620
1646,21,175,Tianguismanalco,15.38,8.05,881
1647,21,176,Tilapa,27.06,16.46,962
1648,21,177,Tlacotepec de Benito Juárez,26.24,13.27,334
1649,21,178,Tlacuilotepec,24.45,16.74,488
1650,21,179,Tlachichuca,20.99,9.44,172
1651,21,180,Tlahuapan,16.56,6.24,177
1652,21,181,Tlaltenango,19.34,9.74,297
1653,21,182,Tlanepantla,24.98,13.9,43
1654,21,183,Tlaola,23.48,14.12,275
1655,21,184,Tlapacoya,23.38,14.52,754
1656,21,185,Tlapanalá,25.25,15.23,698
1657,21,186,Tlatlauquitepec,20.28,10.4,257
1658,21,187,Tlaxco,23.115,12.7,131
1659,21,188,Tochimilco,17.29,9.3,336
1660,21,189,Tochtepec,25.47,13.39,562
1661,21,190,Totoltepec de Guerrero,30.35,14.64,662
1662,21,191,Tulcingo,31.14,18.69,334
1663,21,192,Tuzamapan de Galeana,24.03,16.24,547
1664,21,193,Tzicatlacoyan,25.43,15.12,174
1665,21,194,Venustiano Carranza,27.82,16.7025,955
1666,21,195,Vicente Guerrero,24.24,8.795,77
1667,21,196,Xayacatlán de Bravo,30.97,16.02,514
1668,21,197,Xicotepec,24.47,16.74,297
1669,21,198,Xicotlán,31.16,18.09,382
1670,21,199,Xiutetelco,19.9,8.71,939
1671,21,200,Xochiapulco,20.16,9.46,780
1672,21,201,Xochiltepec,27.6,17.64,143
1673,21,202,Xochitlán de Vicente Suárez,21.17,11.4,81
1674,21,203,Xochitlán Todos Santos,26.53,13.38,983
1675,21,204,Yaonáhuac,20.31,11.25,347
1676,21,205,Yehualtepec,25.55,13.19,800
1677,21,206,Zacapala,28.06,16.79,840
1678,21,207,Zacapoaxtla,20.24,10.12,898
1679,21,208,Zacatlán,22.42,10.05,898
1680,21,209,Zapotitlán,28.67,13.46,474
1681,21,210,Zapotitlán de Méndez,21.9,12.96,535
1682,21,211,Zaragoza,25.58,14.6625,983
1683,21,212,Zautla,20.62,8.57,975
1684,21,213,Zihuateutla,25.74,18.13,433
1685,21,214,Zinacatepec,28.45,13.88,754
1686,21,215,Zongozotla,21.68,11.65,346
1687,21,216,Zoquiapan,22.77,14.69,63
1688,21,217,Zoquitlán,27.11,14.34,178
1689,22,1,Amealco de Bonfil,22.83,9.65,625
1690,22,2,Pinal de Amoles,26.5,15.58,69
1691,22,3,Arroyo Seco,26.26,15.39,247
1692,22,4,Cadereyta de Montes,26.42,14.4,302
1693,22,5,Colón,25.98,12.07,811
1694,22,6,Corregidora,27.05,11.91,51
1695,22,7,Ezequiel Montes,26.94,13.01,828
1696,22,8,Huimilpan,25.23,10.58,802
1697,22,9,Jalpan de Serra,27.54,15.46,64
1698,22,10,Landa de Matamoros,27.4,15.59,306
1699,22,11,El Marqués,24.76,11.07,566
1700,22,12,Pedro Escobedo,26.24,11.44,560
1701,22,13,Peñamiller,25.07,13.98,377
1702,22,14,Querétaro,25.35,11.33,739
1703,22,15,San Joaquín,26.67,15.69,272
1704,22,17,Tequisquiapan,27.31,12.74,632
1705,22,18,Tolimán,23.375,11.75,426
1706,23,1,Cozumel,30.18,23.97,331
1707,23,2,Felipe Carrillo Puerto,33.25,19.82,778
1708,23,3,Isla Mujeres,31.43,24.71,802
1709,23,4,Othón P. Blanco,31.83,20.18,763
1710,23,6,José María Morelos,34.48,19.21,548
1711,23,8,Solidaridad,32.49,19.69,900
1712,23,9,Tulum,32.86,19.69,346
1713,23,10,Bacalar,33.08,19.04,587
1714,23,11,Puerto Morelos,31.66,21.78,971
1715,24,1,Ahualulco,27.34,10.09,466
1716,24,2,Alaquines,27.79,18.91,453
1717,24,3,Aquismón,27.98,18.49,885
1718,24,4,Armadillo de los Infante,28.43,13.93,160
1719,24,5,Cárdenas,30.605,21.205,321
1720,24,6,Catorce,26.55,10.71,725
1721,24,7,Cedral,26.63,11.65,338
1722,24,8,Cerritos,28.14,17.51,66
1723,24,9,Cerro de San Pedro,29.27,11.96,234
1724,24,10,Ciudad del Maíz,27.88,19.27,335
1725,24,11,Ciudad Fernández,29.2,17.67,367
1726,24,12,Tancanhuitz,27.39,19.09,830
1727,24,13,Ciudad Valles,29.73,21.07,452
1728,24,15,Charcas,25.85,10.72,666
1729,24,16,Ebano,28.97,21.72,735
1730,24,17,Guadalcázar,27.45,16.59,922
1731,24,18,Huehuetlán,26.41,17.34,172
1732,24,19,Lagunillas,24.61,13.745,942
1733,24,20,Matehuala,26.79,12.9,920
1734,24,21,Mexquitic de Carmona,27.82,9.96,619
1735,24,22,Moctezuma,27.295,11.005,354
1736,24,24,Rioverde,29.45,18.62,122
1737,24,25,Salinas,26.59,9.52,177
1738,24,26,San Antonio,28.62,20.34,481
1739,24,27,San Ciro de Acosta,26.9,16.21,773
1740,24,28,San Luis Potosí,28.92,11.45,237
1741,24,29,San Martín Chalchicuautla,28.75,20.64,494
1742,24,30,San Nicolás Tolentino,28.01,15.67,482
1743,24,32,Santa María del Río,27.96,14.22,453
1744,24,33,Santo Domingo,26.37,9.25,359
1745,24,34,San Vicente Tancuayalab,29.81,21.51,750
1746,24,35,Soledad de Graciano Sánchez,29.18,11.46,989
1747,24,36,Tamasopo,28.6,19.04,720
1748,24,37,Tamazunchale,27.33,18.83,840
1749,24,38,Tampacán,28.57,20.07,74
1750,24,39,Tampamolón Corona,28.8,20.47,29
1751,24,40,Tamuín,30.02,21.85,178
1752,24,41,Tanlajás,29.07,20.78,125
1753,24,42,Tanquián de Escobedo,29.29,20.99,581
1754,24,43,Tierra Nueva,26.74,13.95,526
1755,24,44,Vanegas,27.38,11.23,262
1756,24,45,Venado,27.72,12.25,996
1757,24,46,Villa de Arriaga,26.23,8.36,545
1758,24,47,Villa de Guadalupe,27.33,13.69,89
1759,24,48,Villa de la Paz,26.43,11.31,997
1760,24,49,Villa de Ramos,26.7,9.4,634
1761,24,50,Villa de Reyes,28.51,10.94,503
1762,24,52,Villa Juárez,29.05,18.64,517
1763,24,53,Axtla de Terrazas,27.06,18.46,473
1764,24,54,Xilitla,26.04,16.57,61
1765,24,56,Villa de Arista,29.6,13.93,848
1766,24,57,Matlapa,27.45,18.55,289
1767,24,58,El Naranjo,27.89,19.37,418
1768,25,1,Ahome,29.22,19.74,552
1769,25,2,Angostura,28.04,19.38,430
1770,25,3,Badiraguato,27.24,11.82,846
1771,25,4,Concordia,28.42,14.45,293
1772,25,5,Cosalá,29.8,14.22,526
1773,25,6,Culiacán,29.91,16.28,27
1774,25,7,Choix,31.04,16.06,729
1775,25,8,Elota,28.87,16.96,31
1776,25,9,Escuinapa,29.88,17.19,510
1777,25,10,El Fuerte,32.16,18.51,30
1778,25,11,Guasave,30.83,19.06,10
1779,25,12,Mazatlán,28.65,16.11,732
1780,25,13,Mocorito,30.97,16.01,799
1781,25,14,Rosario,25.98,10.563333333333334,681
1782,25,15,Salvador Alvarado,31.81,17.22,239
1783,25,16,San Ignacio,27.87,13.77,355
1784,25,17,Sinaloa,30.57,16.26,309
1785,25,18,Navolato,28.27,18.28,616
1786,26,1,Aconchi,26.42,10.86,959
1787,26,2,Agua Prieta,22.96,8.21,106
1788,26,3,Alamos,29.73,14.59,350
1789,26,4,Altar,27.53,14.94,285
1790,26,5,Arivechi,25.96,6.6,842
1791,26,6,Arizpe,24.2,9.42,126
1792,26,7,Atil,27.49,15.31,446
1793,26,8,Bacadéhuachi,24.67,7.15,689
1794,26,9,Bacanora,28.37,8.36,498
1795,26,10,Bacerac,22.15,4.35,52
1796,26,11,Bacoachi,23.0,8.61,959
1797,26,12,Bácum,29.75,14.9,707
1798,26,13,Banámichi,25.69,10.31,959
1799,26,14,Baviácora,26.59,11.19,270
1800,26,15,Bavispe,23.29,6.28,829
1801,26,16,Benjamín Hill,27.61,14.96,52
1802,26,17,Caborca,29.64,16.17,349
1803,26,18,Cajeme,29.88,13.94,702
1804,26,19,Cananea,21.82,8.86,732
1805,26,20,Carbó,28.32,14.12,332
1806,26,21,La Colorada,29.69,13.44,53
1807,26,22,Cucurpe,24.92,11.38,322
1808,26,23,Cumpas,24.93,9.05,95
1809,26,24,Divisaderos,26.52,9.04,269
1810,26,25,Empalme,29.98,15.05,458
1811,26,26,Etchojoa,30.09,16.88,310
1812,26,27,Fronteras,22.98,8.46,22
1813,26,28,Granados,26.14,8.87,997
1814,26,29,Guaymas,29.49,14.89,330
1815,26,30,Hermosillo,29.72,14.61,983
1816,26,31,Huachinera,22.53,4.44,499
1817,26,32,Huásabas,25.63,8.69,809
1818,26,33,Huatabampo,28.45,18.85,301
1819,26,34,Huépac,26.07,10.43,476
1820,26,35,Imuris,24.01,11.34,373
1821,26,39,Naco,22.0,9.12,202
1822,26,40,Nácori Chico,23.82,5.31,730
1823,26,41,Nacozari de García,21.11,10.01,739
1824,26,42,Navojoa,30.02,15.98,38
1825,26,43,Nogales,22.66,12.63,550
1826,26,44,Onavas,29.68,9.91,703
1827,26,45,Opodepe,27.0,13.18,27
1828,26,46,Oquitoa,28.0,15.5,21
1829,26,47,Pitiquito,28.32,14.7,54
1830,26,48,Puerto Peñasco,30.24,16.71,327
1831,26,49,Quiriego,29.19,12.36,757
1832,26,52,Sahuaripa,25.59,6.51,239
1833,26,53,San Felipe de Jesús,26.56,10.96,381
1834,26,54,San Javier,29.7,9.99,615
1835,26,55,San Luis Río Colorado,29.7,17.79,582
1836,26,56,San Miguel de Horcasitas,29.94,14.55,713
1837,26,57,San Pedro de la Cueva,27.85,9.23,830
1838,26,59,Santa Cruz,18.98,9.86,655
1839,26,60,Sáric,25.54,13.85,565
1840,26,61,Soyopa,28.99,9.38,513
1841,26,62,Suaqui Grande,29.55,11.37,942
1842,26,63,Tepache,27.1,9.28,936
1843,26,64,Trincheras,27.95,14.67,273
1844,26,65,Tubutama,26.57,14.41,886
1845,26,66,Ures,29.06,13.1,127
1846,26,68,Villa Pesqueira,27.76,10.98,121
1847,26,69,Yécora,23.71,5.91,904
1848,26,70,General Plutarco Elías Calles,30.15,16.12,869
1849,26,72,San Ignacio Río Muerto,29.12,17.55,849
1850,27,1,Balancán,31.9,23.3,914
1851,27,3,Centla,32.71,22.71,776
1852,27,4,Centro,32.27,22.77,359
1853,27,5,Comalcalco,30.67,22.62,442
1854,27,6,Cunduacán,31.41,22.95,261
1855,27,7,Emiliano Zapata,26.62333333333333,16.01,127
1856,27,8,Huimanguillo,31.54,23.04,597
1857,27,9,Jalapa,30.41,21.54,337
1858,27,10,Jalpa de Méndez,31.22,22.74,602
1859,27,11,Jonuta,31.68,22.43,965
1860,27,12,Macuspana,30.92,21.85,14
1861,27,13,Nacajuca,32.26,22.69,204
1862,27,14,Paraíso,29.98,23.48,411
1863,27,15,Tacotalpa,29.34,19.23,533
1864,27,16,Teapa,29.43,20.71,34
1865,27,17,Tenosique,31.89,22.05,110
1866,28,3,Altamira,28.26,21.97,632
1867,28,4,Antiguo Morelos,30.2,20.71,799
1868,28,5,Burgos,24.96,19.92,98
1869,28,6,Bustamante,22.415,15.01,973
1870,28,7,Camargo,23.435,13.86,156
1871,28,8,Casas,26.16,19.1,769
1872,28,9,Ciudad Madero,26.91,22.49,225
1873,28,10,Cruillas,24.26,20.24,741
1874,28,11,Gómez Farías,22.913333333333338,12.033333333333331,646
1875,28,12,González,27.9,21.19,787
1876,28,13,Güémez,27.91,19.11,648
1877,28,14,Guerrero,23.473333333333333,13.12,232
1878,28,15,Gustavo Díaz Ordaz,24.25,19.9,824
1879,28,17,Jaumave,25.45,13.82,758
1880,28,18,Jiménez,24.9825,15.0125,619
1881,28,19,Llera,27.35,18.92,517
1882,28,20,Mainero,25.88,16.9,135
1883,28,21,El Mante,29.45,21.23,655
1884,28,22,Matamoros,24.07333333333333,13.493333333333334,31
1885,28,23,Méndez,24.78,21.23,948
1886,28,24,Mier,23.18,20.18,226
1887,28,25,Miguel Alemán,23.66,20.05,822
1888,28,26,Miquihuana,22.26,10.38,38
1889,28,27,Nuevo Laredo,27.53,17.27,767
1890,28,28,Nuevo Morelos,29.97,20.35,607
1891,28,29,Ocampo,22.05,9.191666666666666,805
1892,28,30,Padilla,27.23,19.93,507
1893,28,31,Palmillas,24.46,13.06,393
1894,28,32,Reynosa,24.25,20.01,819
1895,28,33,Río Bravo,25.11,20.73,491
1896,28,34,San Carlos,25.2,19.57,478
1897,28,37,Soto la Marina,25.44,21.75,438
1898,28,38,Tampico,27.72,21.93,591
1899,28,39,Tula,25.67,16.66,702
1900,28,40,Valle Hermoso,25.52,21.12,78
1901,28,41,Victoria,25.63,15.510000000000002,545
1902,28,42,Villagrán,28.335,15.32,818
1903,28,43,Xicoténcatl,28.69,20.47,972
1904,29,1,Amaxac de Guerrero,22.81,10.25,616
1905,29,2,Apetatitlán de Antonio Carvajal,23.61,10.84,595
1906,29,3,Atlangatepec,22.29,9.0,931
1907,29,4,Atltzayanca,22.67,8.67,60
1908,29,5,Apizaco,22.61,9.65,746
1909,29,6,Calpulalpan,19.97,8.53,180
1910,29,7,El Carmen Tequexquitla,23.02,9.48,756
1911,29,8,Cuapiaxtla,22.93,9.14,397
1912,29,9,Cuaxomulco,22.1,9.76,529
1913,29,10,Chiautempan,22.34,10.45,463
1914,29,11,Muñoz de Domingo Arenas,22.82,9.44,613
1915,29,12,Españita,20.39,8.43,514
1916,29,13,Huamantla,21.32,8.65,619
1917,29,14,Hueyotlipan,22.68,9.65,411
1918,29,15,Ixtacuixtla de Mariano Matamoros,20.68,8.93,166
1919,29,16,Ixtenco,20.85,9.09,567
1920,29,17,Mazatecochco de José María Morelos,21.67,11.14,803
1921,29,18,Contla de Juan Cuamatzi,22.81,10.25,550
1922,29,19,Tepetitla de Lardizábal,19.74,8.5,936
1923,29,20,Sanctórum de Lázaro Cárdenas,20.57,8.33,474
1924,29,21,Nanacamilpa de Mariano Arista,18.76,7.66,476
1925,29,22,Acuamanala de Miguel Hidalgo,22.74,11.77,512
1926,29,23,Natívitas,20.61,9.47,368
1927,29,24,Panotla,23.11,10.7,958
1928,29,25,San Pablo del Monte,21.85,11.67,657
1929,29,26,Santa Cruz Tlaxcala,22.81,10.25,90
1930,29,27,Tenancingo,21.035,11.84,495
1931,29,28,Teolocholco,20.98,10.45,812
1932,29,29,Tepeyanco,23.4,11.3,594
1933,29,30,Terrenate,21.66,8.26,141
1934,29,31,Tetla de la Solidaridad,21.79,8.74,82
1935,29,32,Tetlatlahuca,21.92,10.7,847
1936,29,33,Tlaxcala,23.96,11.5,240
1937,29,35,Tocatlán,21.55,8.6,271
1938,29,36,Totolac,24.13,11.23,506
1939,29,37,Ziltlaltépec de Trinidad Sánchez Santos,20.8,9.53,855
1940,29,38,Tzompantepec,22.15,9.29,797
1941,29,39,Xaloztoc,21.59,8.83,110
1942,29,40,Xaltocan,23.43,10.18,238
1943,29,41,Papalotla de Xicohténcatl,22.74,11.77,470
1944,29,42,Xicohtzinco,22.73,11.61,39
1945,29,43,Yauhquemehcan,23.31,10.31,90
1946,29,44,Zacatelco,22.73,11.61,904
1947,29,47,Lázaro Cárdenas,28.153333333333336,17.88,929
1948,29,48,La Magdalena Tlaltelulco,23.46,11.17,35
1949,29,49,San Damián Texóloc,22.87,10.67,353
1950,29,50,San Francisco Tetlanohcan,19.91,9.39,847
1951,29,51,San Jerónimo Zacualpan,23.4,11.3,488
1952,29,52,San José Teacalco,20.79,9.09,599
1953,29,53,San Juan Huactzinco,23.4,11.3,367
1954,29,54,San Lorenzo Axocomanitla,23.4,11.3,572
1955,29,55,San Lucas Tecopilco,23.4,9.6,127
1956,29,56,Santa Ana Nopalucan,21.31,9.53,910
1957,29,57,Santa Apolonia Teacalco,22.3,10.64,938
1958,29,58,Santa Catarina Ayometla,22.74,11.77,40
1959,29,59,Santa Cruz Quilehtla,22.74,11.77,956
1960,29,60,Santa Isabel Xiloxoxtla,23.08,11.44,935
1961,30,2,Acatlán,25.89333333333333,14.173333333333332,369
1962,30,3,Acayucan,30.57,21.79,908
1963,30,4,Actopan,25.395,15.01,42
1964,30,5,Acula,31.31,22.29,800
1965,30,6,Acultzingo,25.07,12.59,425
1966,30,7,Camarón de Tejeda,31.47,21.16,98
1967,30,8,Alpatláhuac,22.98,11.92,137
1968,30,9,Alto Lucero de Gutiérrez Barrios,27.93,18.82,558
1969,30,10,Altotonga,21.49,11.48,594
1970,30,11,Alvarado,29.3,23.25,449
1971,30,12,Amatitlán,31.27,22.09,515
1972,30,13,Naranjos Amatlán,27.17,20.83,321
1973,30,14,Amatlán de los Reyes,28.72,18.95,821
1974,30,15,Angel R. Cabada,28.32,22.2,682
1975,30,16,La Antigua,29.52,22.13,899
1976,30,17,Apazapan,28.61,18.52,151
1977,30,18,Aquila,26.635,16.945,262
1978,30,19,Astacinga,25.29,13.43,699
1979,30,20,Atlahuilco,25.5,14.5,401
1980,30,21,Atoyac,28.02,16.02,803
1981,30,22,Atzacan,25.03,14.68,901
1982,30,23,Atzalan,23.48,14.12,787
1983,30,24,Tlaltetela,27.34,17.02,279
1984,30,25,Ayahualulco,22.12,9.68,737
1985,30,26,Banderilla,22.84,12.95,762
1986,30,28,Boca del Río,28.82,23.31,35
1987,30,29,Calcahualco,22.08,10.91,841
1988,30,30,Camerino Z. Mendoza,24.76,13.42,421
1989,30,31,Carrillo Puerto,31.59,21.69,31
1990,30,32,Catemaco,27.32,21.28,80
1991,30,33,Cazones de Herrera,27.31,20.45,654
1992,30,34,Cerro Azul,27.89,20.29,205
1993,30,35,Citlaltépetl,27.71,20.34,368
1994,30,36,Coacoatzintla,22.74,12.95,256
1995,30,37,Coahuitlán,26.02,18.25,24
1996,30,39,Coatzacoalcos,29.7,23.92,868
1997,30,40,Coatzintla,27.51,18.94,782
1998,30,41,Coetzala,28.34,18.65,862
1999,30,42,Colipa,26.0,18.41,330
2000,30,43,Comapa,29.91,19.65,809
2001,30,44,Córdoba,27.32,17.25,203
2002,30,45,Cosamaloapan de Carpio,31.51,22.45,238
2003,30,46,Cosautlán de Carvajal,24.88,14.13,597
2004,30,47,Coscomatepec,24.33,13.53,832
2005,30,48,Cosoleacaque,30.73,22.46,623
2006,30,49,Cotaxtla,31.83,22.17,884
2007,30,50,Coxquihui,26.88,18.83,71
2008,30,51,Coyutla,26.68,18.69,243
2009,30,52,Cuichapa,30.1,20.5,969
2010,30,53,Cuitláhuac,31.19,21.36,89
2011,30,54,Chacaltianguis,31.38,22.39,460
2012,30,55,Chalma,28.5,20.88,674
2013,30,56,Chiconamel,28.67,20.92,585
2014,30,57,Chiconquiaco,24.41,15.5,597
2015,30,58,Chicontepec,28.58,20.43,851
2016,30,59,Chinameca,30.85,22.42,686
2017,30,60,Chinampa de Gorostiza,26.63,20.99,947
2018,30,61,Las Choapas,31.02,23.36,547
2019,30,62,Chocamán,25.61,14.97,409
2020,30,63,Chontla,28.05,20.34,941
2021,30,64,Chumatlán,25.06,17.47,304
2022,30,66,Espinal,26.52,18.55,559
2023,30,67,Filomeno Mata,24.51,17.0,321
2024,30,68,Fortín,26.52,16.64,903
2025,30,69,Gutiérrez Zamora,26.81,20.18,655
2026,30,70,Hidalgotitlán,30.66,22.77,489
2027,30,71,Huatusco,26.05,15.25,384
2028,30,72,Huayacocotla,22.35,13.16,178
2029,30,73,Hueyapan de Ocampo,29.31,21.29,157
2030,30,74,Huiloapan de Cuauhtémoc,25.14,14.31,465
2031,30,75,Ignacio de la Llave,31.04,22.51,105
2032,30,76,Ilamatlán,23.89,17.31,377
2033,30,77,Isla,31.12,22.1,727
2034,30,78,Ixcatepec,28.42,20.42,272
2035,30,79,Ixhuacán de los Reyes,23.3,11.77,154
2036,30,80,Ixhuatlán del Café,27.17,16.64,874
2037,30,81,Ixhuatlancillo,23.7,12.97,525
2038,30,82,Ixhuatlán del Sureste,30.75,22.34,378
2039,30,83,Ixhuatlán de Madero,27.72,20.04,998
2040,30,84,Ixmatlahuacan,31.56,22.28,767
2041,30,85,Ixtaczoquitlán,26.18,16.24,547
2042,30,86,Jalacingo,20.42,10.27,510
2043,30,87,Xalapa,23.86,14.19,914
2044,30,88,Jalcomulco,27.52,17.63,559
2045,30,89,Jáltipan,31.06,22.13,148
2046,30,90,Jamapa,31.48,22.18,710
2047,30,91,Jesús Carranza,31.05,22.49,44
2048,30,92,Xico,22.88,11.85,736
2049,30,93,Jilotepec,23.175,11.775,621
2050,30,94,Juan Rodríguez Clara,30.86,22.0,180
2051,30,95,Juchique de Ferrer,26.43,18.12,644
2052,30,96,Landero y Coss,23.49,14.31,793
2053,30,97,Lerdo de Tejada,28.42,22.96,690
2054,30,98,Magdalena,27.396666666666665,13.903333333333334,199
2055,30,99,Maltrata,23.69,12.05,488
2056,30,100,Manlio Fabio Altamirano,31.2,21.76,490
2057,30,101,Mariano Escobedo,23.8,13.19,307
2058,30,102,Martínez de la Torre,26.76,18.28,447
2059,30,103,Mecatlán,24.76,17.19,70
2060,30,104,Mecayapan,28.89,22.39,364
2061,30,105,Medellín de Bravo,30.64,22.44,97
2062,30,106,Miahuatlán,23.65,14.54,527
2063,30,107,Las Minas,20.83,10.17,985
2064,30,108,Minatitlán,28.735,19.335,777
2065,30,109,Misantla,25.47,16.94,388
2066,30,110,Mixtla de Altamirano,26.62,15.72,723
2067,30,111,Moloacán,30.75,22.58,149
2068,30,112,Naolinco,24.03,14.83,933
2069,30,113,Naranjal,27.54,17.79,985
2070,30,114,Nautla,26.66,19.69,64
2071,30,116,Oluta,31.25,21.99,692
2072,30,117,Omealca,30.79,20.84,958
2073,30,118,Orizaba,25.23,14.85,883
2074,30,119,Otatitlán,31.38,22.48,451
2075,30,120,Oteapan,31.19,22.02,263
2076,30,121,Ozuluama de Mascareñas,26.98,20.82,736
2077,30,122,Pajapan,29.42,23.34,26
2078,30,123,Pánuco,27.0,14.655,150
2079,30,124,Papantla,27.13,19.2,935
2080,30,125,Paso del Macho,30.79,20.79,816
2081,30,126,Paso de Ovejas,30.6,21.19,222
2082,30,127,La Perla,22.1,11.31,217
2083,30,128,Perote,21.22,8.62,613
2084,30,129,Platón Sánchez,28.72,20.93,224
2085,30,130,Playa Vicente,31.14,21.73,63
2086,30,131,Poza Rica de Hidalgo,27.72,18.9,887
2087,30,132,Las Vigas de Ramírez,21.36,10.58,425
2088,30,133,Pueblo Viejo,27.52,21.39,811
2089,30,134,Puente Nacional,30.24,20.09,970
2090,30,135,Rafael Delgado,25.88,16.01,753
2091,30,136,Rafael Lucio,22.16,11.93,124
2092,30,137,Los Reyes,25.765,14.245,803
2093,30,138,Río Blanco,24.65,13.98,185
2094,30,139,Saltabarranca,29.62,22.09,480
2095,30,140,San Andrés Tenejapan,25.62,15.08,23
2096,30,141,San Andrés Tuxtla,28.12,21.64,197
2097,30,142,San Juan Evangelista,31.35,22.03,750
2098,30,143,Santiago Tuxtla,29.59,21.52,449
2099,30,144,Sayula de Alemán,31.39,22.1,328
2100,30,145,Soconusco,31.2,22.05,402
2101,30,146,Sochiapa,26.71,16.09,496
2102,30,147,Soledad Atzompa,25.34,13.73,54
2103,30,148,Soledad de Doblado,31.66,21.51,967
2104,30,149,Soteapan,28.36,21.5,873
2105,30,150,Tamalín,26.2,21.26,279
2106,30,151,Tamiahua,26.51,21.53,563
2107,30,152,Tampico Alto,26.88,21.08,427
2108,30,153,Tancoco,27.64,20.22,138
2109,30,154,Tantima,26.71,20.88,314
2110,30,155,Tantoyuca,28.51,20.85,191
2111,30,156,Tatatila,21.58,11.36,989
2112,30,157,Castillo de Teayo,28.33,19.68,274
2113,30,158,Tecolutla,26.95,20.58,648
2114,30,159,Tehuipango,25.49,13.92,963
2115,30,160,Álamo Temapache,28.53,20.46,495
2116,30,161,Tempoal,28.94,21.04,994
2117,30,162,Tenampa,27.38,16.99,864
2118,30,163,Tenochtitlán,23.38,14.08,838
2119,30,164,Teocelo,25.57,15.29,209
2120,30,165,Tepatlaxco,28.39,18.16,877
2121,30,166,Tepetlán,24.98,16.08,225
2122,30,168,Tequila,27.765,13.995,495
2123,30,169,José Azueta,31.28,22.27,949
2124,30,170,Texcatepec,23.88,16.18,177
2125,30,171,Texhuacán,25.41,14.24,268
2126,30,172,Texistepec,31.19,22.18,854
2127,30,173,Tezonapa,30.76,20.29,83
2128,30,174,Tierra Blanca,27.165,17.060000000000002,211
2129,30,175,Tihuatlán,27.9,19.34,37
2130,30,176,Tlacojalpan,31.42,22.5,62
2131,30,177,Tlacolulan,22.25,12.18,214
2132,30,178,Tlacotalpan,30.42,22.24,520
2133,30,179,Tlacotepec de Mejía,28.93,18.65,954
2134,30,180,Tlachichilco,25.21,17.93,613
2135,30,181,Tlalixcoyan,31.4,22.39,393
2136,30,182,Tlalnelhuayocan,22.17,11.82,814
2137,30,183,Tlapacoyan,25.04,16.32,670
2138,30,184,Tlaquilpa,25.37,13.82,335
2139,30,185,Tlilapan,25.56,15.11,644
2140,30,186,Tomatlán,27.535,17.725,281
2141,30,187,Tonayán,23.01,13.63,497
2142,30,188,Totutla,27.14,16.54,143
2143,30,189,Tuxpan,25.085,15.7125,957
2144,30,190,Tuxtilla,31.43,22.4,40
2145,30,191,Ursulo Galván,29.39,21.75,229
2146,30,192,Vega de Alatorre,26.71,20.7,263
2147,30,193,Veracruz,29.58,22.6,290
2148,30,194,Villa Aldama,20.42,9.43,512
2149,30,195,Xoxocotla,25.34,13.63,405
2150,30,196,Yanga,29.88,20.21,331
2151,30,197,Yecuatla,24.92,16.38,922
2152,30,198,Zacualpan,20.835,13.12,839
2153,30,200,Zentla,29.64,19.53,559
2154,30,201,Zongolica,27.94,17.51,737
2155,30,202,Zontecomatlán de López y Fuentes,25.11,18.39,639
2156,30,203,Zozocolco de Hidalgo,24.36,16.55,788
2157,30,204,Agua Dulce,30.93,23.07,814
