,Cve_Ent,Cve_Mun,nmun,tmax,tmin,Value
1118,20,214,San Juan Quiotepec,26.03,12.38,508
1119,20,215,San Juan Sayultepec,25.41,10.35,835
1120,20,216,San Juan Tabaá,25.06,12.49,789
1121,20,217,San Juan Tamazola,27.12,11.89,311
1122,20,218,San Juan Teita,26.44,11.97,26
1123,20,219,San Juan Teitipac,27.16,12.43,409
1124,20,220,San Juan Tepeuxila,26.74,12.54,156
1125,20,221,San Juan Teposcolula,25.6,10.27,780
1126,20,222,San Juan Yaeé,25.99,13.34,918
1127,20,223,San Juan Yatzona,25.84,13.62,233
1128,20,224,San Juan Yucuita,24.9,9.98,951
1129,20,225,San Lorenzo,31.6,19.62,663
1130,20,226,San Lorenzo Albarradas,27.51,13.48,22
1131,20,227,San Lorenzo Cacaotepec,27.06,11.41,744
1132,20,228,San Lorenzo Cuaunecuiltitla,27.48,15.12,891
1133,20,229,San Lorenzo Texmelúcan,28.47,13.92,553
1134,20,230,San Lorenzo Victoria,28.55,14.28,89
1135,20,231,San Lucas Camotlán,29.19,16.92,227
1136,20,232,San Lucas Ojitlán,29.71,20.36,347
1137,20,233,San Lucas Quiaviní,27.38,12.88,53
1138,20,234,San Lucas Zoquiápam,27.81,14.78,390
1139,20,235,San Luis Amatlán,27.32,12.99,173
1140,20,236,San Marcial Ozolotepec,26.93,15.61,529
1141,20,237,San Marcos Arteaga,29.05,13.91,338
1142,20,238,San Martín de los Cansecos,28.17,13.16,804
1143,20,239,San Martín Huamelúlpam,26.16,10.49,997
1144,20,240,San Martín Itunyoso,25.83,12.21,525
1145,20,241,San Martín Lachilá,27.86,12.83,678
1146,20,242,San Martín Peras,25.91,13.65,308
1147,20,243,San Martín Tilcajete,27.68,12.68,279
1148,20,244,San Martín Toxpalan,28.45,14.55,600
1149,20,245,San Martín Zacatepec,30.22,15.2,766
1150,20,246,San Mateo Cajonos,25.25,12.32,424
1151,20,247,Capulálpam de Méndez,24.5,10.06,501
1152,20,248,San Mateo del Mar,32.74,25.86,92
1153,20,249,San Mateo Yoloxochitlán,27.35,15.18,371
1154,20,250,San Mateo Etlatongo,25.8,11.06,631
1155,20,251,San Mateo Nejápam,29.68,15.46,651
1156,20,252,San Mateo Peñasco,25.95,11.29,444
1157,20,253,San Mateo Piñas,27.89,17.23,387
1158,20,254,San Mateo Río Hondo,26.06,13.66,447
1159,20,255,San Mateo Sindihui,26.74,12.42,354
1160,20,256,San Mateo Tlapiltepec,26.14,11.26,713
1161,20,257,San Melchor Betaza,25.2,12.68,598
1162,20,258,San Miguel Achiutla,25.89,10.3,444
1163,20,259,San Miguel Ahuehuetitlán,29.76,15.37,116
1164,20,260,San Miguel Aloápam,25.7,10.68,720
1165,20,261,San Miguel Amatitlán,30.27,15.53,138
1166,20,262,San Miguel Amatlán,25.25,10.87,433
1167,20,263,San Miguel Coatlán,27.18,14.18,670
1168,20,264,San Miguel Chicahua,25.21,10.91,616
1169,20,265,San Miguel Chimalapa,32.49,21.2,924
1170,20,266,San Miguel del Puerto,29.42,20.06,571
1171,20,267,San Miguel del Río,24.64,9.36,501
1172,20,268,San Miguel Ejutla,28.14,13.22,379
1173,20,269,San Miguel el Grande,25.08,11.93,835
1174,20,270,San Miguel Huautla,26.3,12.29,31
1175,20,271,San Miguel Mixtepec,27.0,11.64,361
1176,20,272,San Miguel Panixtlahuaca,29.05,17.68,281
1177,20,273,San Miguel Peras,26.46,10.89,789
1178,20,274,San Miguel Piedras,27.24,12.06,276
1179,20,275,San Miguel Quetzaltepec,28.5,16.0,604
1180,20,276,San Miguel Santa Flor,26.69,13.34,140
1181,20,277,Villa Sola de Vega,27.48,12.91,433
1182,20,278,San Miguel Soyaltepec,29.75,21.87,756
1183,20,279,San Miguel Suchixtepec,26.09,14.13,949
1184,20,280,Villa Talea de Castro,25.39,12.82,456
1185,20,281,San Miguel Tecomatlán,25.8,11.06,871
1186,20,282,San Miguel Tenango,32.18,19.8,889
1187,20,283,San Miguel Tequixtepec,25.26,11.26,642
1188,20,284,San Miguel Tilquiápam,27.82,13.23,826
1189,20,285,San Miguel Tlacamama,31.8,21.03,103
1190,20,286,San Miguel Tlacotepec,26.28,12.86,103
1191,20,287,San Miguel Tulancingo,25.98,11.09,480
1192,20,288,San Miguel Yotao,24.88,11.55,116
1193,20,289,San Nicolás,26.73,14.545,745
1194,20,290,San Nicolás Hidalgo,30.32,15.58,771
1195,20,291,San Pablo Coatlán,28.4,15.22,37
1196,20,292,San Pablo Cuatro Venados,26.99,11.6,877
1197,20,293,San Pablo Etla,26.88,11.26,165
1198,20,294,San Pablo Huitzo,26.86,11.14,118
1199,20,295,San Pablo Huixtepec,27.86,12.69,66
1200,20,296,San Pablo Macuiltianguis,24.76,11.36,273
1201,20,297,San Pablo Tijaltepec,25.96,12.19,129
1202,20,298,San Pablo Villa de Mitla,26.46,12.54,318
1203,20,299,San Pablo Yaganiza,25.2,12.0,281
1204,20,300,San Pedro Amuzgos,30.55,19.27,517
1205,20,301,San Pedro Apóstol,28.4,13.1,552
1206,20,302,San Pedro Atoyac,30.29,19.55,266
1207,20,303,San Pedro Cajonos,25.2,12.0,467
1208,20,304,San Pedro Coxcaltepec Cántaros,25.59,11.59,880
1209,20,305,San Pedro Comitancillo,34.19,22.28,235
1210,20,306,San Pedro el Alto,26.87,14.92,158
1211,20,307,San Pedro Huamelula,31.25,22.75,543
1212,20,308,San Pedro Huilotepec,33.65,24.34,772
1213,20,309,San Pedro Ixcatlán,28.81,20.57,330
1214,20,310,San Pedro Ixtlahuaca,27.03,11.79,396
1215,20,311,San Pedro Jaltepetongo,27.23,13.15,950
1216,20,312,San Pedro Jicayán,31.13,20.29,433
1217,20,313,San Pedro Jocotipac,27.03,12.91,581
1218,20,314,San Pedro Juchatengo,27.7,14.05,43
1219,20,315,San Pedro Mártir,28.19,13.17,718
1220,20,316,San Pedro Mártir Quiechapa,26.25,12.9,531
1221,20,317,San Pedro Mártir Yucuxaco,26.56,10.75,131
1222,20,318,San Pedro Mixtepec Dto. 22,30.01,20.55,414
1223,20,319,San Pedro Mixtepec Dto. 26,24.93,12.13,931
1224,20,320,San Pedro Molinos,25.51,11.47,496
1225,20,321,San Pedro Nopala,27.17,11.73,853
1226,20,322,San Pedro Ocopetatillo,27.48,15.12,689
1227,20,323,San Pedro Ocotepec,28.05,15.27,725
1228,20,324,San Pedro Pochutla,31.95,21.36,442
1229,20,325,San Pedro Quiatoni,29.3,15.12,756
1230,20,326,San Pedro Sochiápam,26.99,13.86,597
1231,20,327,San Pedro Tapanatepec,34.85,25.13,846
1232,20,328,San Pedro Taviche,28.23,13.6,923
1233,20,329,San Pedro Teozacoalco,27.18,12.33,689
1234,20,330,San Pedro Teutila,27.23,16.14,957
1235,20,331,San Pedro Tidaá,25.94,10.64,115
1236,20,332,San Pedro Topiltepec,25.55,10.31,669
1237,20,333,San Pedro Totolápam,28.71,14.63,492
1238,20,334,Villa de Tututepec,31.27,21.38,94
1239,20,335,San Pedro Yaneri,25.1,11.64,421
1240,20,336,San Pedro Yólox,25.67,12.6,333
1241,20,337,San Pedro y San Pablo Ayutla,25.83,12.8,914
1242,20,338,Villa de Etla,27.05,11.1,623
1243,20,339,San Pedro y San Pablo Teposcolula,25.99,10.26,703
1244,20,340,San Pedro y San Pablo Tequixtepec,28.33,13.58,177
1245,20,341,San Pedro Yucunama,26.07,10.27,554
1246,20,342,San Raymundo Jalpan,27.42,12.42,358
1247,20,343,San Sebastián Abasolo,26.59,11.82,391
1248,20,344,San Sebastián Coatlán,29.22,16.92,681
1249,20,345,San Sebastián Ixcapa,31.53,20.79,383
1250,20,346,San Sebastián Nicananduta,26.82,10.89,104
1251,20,347,San Sebastián Río Hondo,24.93,11.86,433
1252,20,348,San Sebastián Tecomaxtlahuaca,25.97,13.11,175
1253,20,349,San Sebastián Teitipac,27.06,12.19,105
1254,20,350,San Sebastián Tutla,26.53,11.63,765
1255,20,351,San Simón Almolongas,27.73,13.0,252
1256,20,352,San Simón Zahuatlán,30.09,15.11,487
1257,20,353,Santa Ana,26.98,12.7,898
1258,20,354,Santa Ana Ateixtlahuaca,27.48,15.12,60
1259,20,355,Santa Ana Cuauhtémoc,26.52,13.86,933
1260,20,356,Santa Ana del Valle,26.2,11.85,170
1261,20,357,Santa Ana Tavela,29.93,16.03,883
1262,20,358,Santa Ana Tlapacoyan,27.38,12.27,379
1263,20,359,Santa Ana Yareni,25.18,10.3,90
1264,20,360,Santa Ana Zegache,27.93,12.81,351
1265,20,361,Santa Catalina Quierí,24.34,10.98,337
1266,20,362,Santa Catarina Cuixtla,26.82,12.27,274
1267,20,363,Santa Catarina Ixtepeji,25.36,10.13,69
1268,20,364,Santa Catarina Juquila,28.99,17.45,855
1269,20,365,Santa Catarina Lachatao,24.93,10.0,389
1270,20,366,Santa Catarina Loxicha,28.77,16.01,337
1271,20,367,Santa Catarina Mechoacán,32.34,20.11,344
1272,20,368,Santa Catarina Minas,27.74,13.13,381
1273,20,369,Santa Catarina Quiané,27.67,12.57,497
1274,20,370,Santa Catarina Tayata,25.77,9.98,737
1275,20,371,Santa Catarina Ticuá,25.45,11.92,238
1276,20,372,Santa Catarina Yosonotú,25.28,12.91,11
1277,20,373,Santa Catarina Zapoquila,26.95,11.93,268
1278,20,374,Santa Cruz Acatepec,27.52,14.92,204
1279,20,375,Santa Cruz Amilpas,26.75,11.72,684
1280,20,376,Santa Cruz de Bravo,28.35,14.22,402
1281,20,377,Santa Cruz Itundujia,29.16,16.02,198
1282,20,378,Santa Cruz Mixtepec,26.98,11.71,273
1283,20,379,Santa Cruz Nundaco,25.04,11.77,665
1284,20,380,Santa Cruz Papalutla,26.88,12.07,173
1285,20,381,Santa Cruz Tacache de Mina,30.32,15.58,551
1286,20,382,Santa Cruz Tacahua,26.34,12.92,761
1287,20,383,Santa Cruz Tayata,25.8,10.07,934
1288,20,384,Santa Cruz Xitla,27.32,12.66,866
1289,20,385,Santa Cruz Xoxocotlán,27.1,12.1,610
1290,20,386,Santa Cruz Zenzontepec,29.05,16.64,995
1291,20,387,Santa Gertrudis,28.07,12.8,694
1292,20,388,Santa Inés del Monte,27.25,12.0,434
1293,20,389,Santa Inés Yatzeche,28.22,13.05,45
1294,20,390,Santa Lucía del Camino,26.75,11.72,861
1295,20,391,Santa Lucía Miahuatlán,26.31,13.3,49
1296,20,392,Santa Lucía Monteverde,25.99,13.84,848
1297,20,393,Santa Lucía Ocotlán,28.19,13.17,109
1298,20,394,Santa María Alotepec,27.86,15.57,779
1299,20,395,Santa María Apazco,26.28,12.41,587
1300,20,396,Santa María la Asunción,26.81,14.98,119
1301,20,397,Heroica Ciudad de Tlaxiaco,25.51,10.96,795
1302,20,398,Ayoquezco de Aldama,27.6,12.51,909
1303,20,399,Santa María Atzompa,27.06,11.62,494
1304,20,400,Santa María Camotlán,27.8,12.5,467
1305,20,401,Santa María Colotepec,30.73,21.86,628
1306,20,402,Santa María Cortijo,31.97,22.48,688
1307,20,403,Santa María Coyotepec,27.24,12.3,115
1308,20,404,Santa María Chachoápam,24.87,9.62,62
1309,20,405,Villa de Chilapa de Díaz,27.1,11.27,457
1310,20,406,Santa María Chilchotla,28.66,18.3,556
1311,20,407,Santa María Chimalapa,29.84,20.68,266
1312,20,408,Santa María del Rosario,25.92,10.27,638
1313,20,409,Santa María del Tule,26.53,11.63,391
1314,20,410,Santa María Ecatepec,29.82,17.54,793
1315,20,411,Santa María Guelacé,26.59,11.82,883
1316,20,412,Santa María Guienagati,31.56,19.46,334
1317,20,413,Santa María Huatulco,30.87,21.77,41
1318,20,414,Santa María Huazolotitlán,32.35,22.28,689
1319,20,415,Santa María Ipalapa,30.23,19.06,869
1320,20,416,Santa María Ixcatlán,26.63,12.65,685
1321,20,417,Santa Marí Jacatepec,30.01,20.2,453
1322,20,418,Santa María Jalapa del Marqués,33.46,19.7,303
1323,20,419,Santa Marí Jaltianguis,24.46,9.97,132
1324,20,420,Santa María Lachixío,26.48,10.91,867
1325,20,421,Santa Marí Mixtequilla,34.66,21.51,304
1326,20,422,Santa Marí Nativitas,24.82,10.18,202
1327,20,423,Santa Marí Nduayaco,25.9,10.12,544
1328,20,424,Santa Marí Ozolotepec,25.75,14.21,198
1329,20,425,Santa Marí Pápalo,26.84,12.79,85
1330,20,426,Santa María Peñoles,26.79,10.94,655
1331,20,427,Santa Marí Petapa,30.83,20.91,420
1332,20,428,Santa Marí Quiegolani,26.72,13.99,507
1333,20,429,Santa Marí Sola,27.89,12.55,613
1334,20,430,Santa Marí Tataltepec,26.54,11.67,434
1335,20,431,Santa María Tecomavaca,28.15,13.92,427
1336,20,432,Santa Marí Temaxcalapa,26.14,14.15,977
1337,20,433,Santa Marí Temaxcaltepec,29.36,17.22,477
1338,20,434,Santa Marí Teopoxco,27.8,14.66,362
1339,20,435,Santa María Tepantlali,26.31,13.64,682
1340,20,436,Santa Marí Texcatitlán,27.13,13.12,171
1341,20,437,Santa Marí Tlahuitoltepec,25.54,13.16,313
1342,20,438,Santa Marí Tlalixtac,26.69,13.68,536
1343,20,439,Santa María Tonameca,32.09,22.29,701
1344,20,440,Santa Marí Totolapilla,31.98,18.36,542
1345,20,441,Santa Marí Xadani,33.18,24.9,885
1346,20,442,Santa Marí Yalina,24.5,11.5,912
1347,20,443,Santa Marí Yavesía,24.96,10.69,203
1348,20,444,Santa Marí Yolotepec,26.49,13.17,621
1349,20,445,Santa Marí Yosoyúa,25.88,11.47,288
1350,20,446,Santa Marí Yucuhiti,25.26,13.69,471
1351,20,447,Santa María Zacatepec,30.1,17.85,345
1352,20,448,Santa Marí Zaniza,28.08,14.23,569
1353,20,449,Santa Marí Zoquitlán,27.73,13.88,536
1354,20,450,Santiago Amoltepec,29.15,15.79,770
1355,20,451,Santiago Apoala,25.75,11.63,820
1356,20,452,Santiago Apóstol,28.12,13.05,989
1357,20,453,Santiago Astata,31.87,23.66,483
1358,20,454,Santiago Atitlán,26.8,14.64,516
1359,20,455,Santiago Ayuquililla,30.34,15.72,366
1360,20,456,Santiago Cacaloxtepec,28.8,13.2,940
1361,20,457,Santiago Camotlán,27.18,15.71,112
1362,20,458,Santiago Comaltepec,27.02,14.47,863
1363,20,459,Santiago Chazumba,28.86,14.11,48
1364,20,460,Santiago Choápam,27.92,17.04,378
1365,20,461,Santiago del Río,26.24,13.38,843
1366,20,462,Santiago Huajolotitlán,28.01,12.48,903
1367,20,463,Santiago Huauclilla,25.88,12.16,158
1368,20,464,Santiago Ihuitlán Plumas,26.23,11.48,926
1369,20,465,Santiago Ixcuintepec,29.82,18.05,77
1370,20,466,Santiago Ixtayutla,30.19,17.58,278
1371,20,467,Santiago Jamiltepec,31.8,21.81,330
1372,20,468,Santiago Jocotepec,28.88,19.19,400
1373,20,469,Santiago Juxtlahuaca,26.7,14.03,716
1374,20,470,Santiago Lachiguiri,30.89,18.51,966
1375,20,471,Santiago Lalopa,25.65,13.1,903
1376,20,472,Santiago Laollaga,33.18,20.81,199
1377,20,473,Santiago Laxopa,24.88,11.4,467
1378,20,474,Santiago Llano Grande,32.65,21.65,948
1379,20,475,Santiago Matatlán,27.68,13.23,266
1380,20,476,Santiago Miltepec,28.44,13.38,282
1381,20,477,Santiago Minas,27.86,14.81,62
1382,20,478,Santiago Nacaltepec,26.21,11.91,405
1383,20,479,Santiago Nejapilla,25.68,10.28,185
1384,20,480,Santiago Nundiche,26.11,10.59,495
1385,20,481,Santiago Nuyoó,24.46,13.02,954
1386,20,482,Santiago Pinotepa Nacional,32.1,22.41,698
1387,20,483,Santiago Suchilquitongo,26.83,11.52,817
1388,20,484,Santiago Tamazola,29.93,15.46,919
1389,20,485,Santiago Tapextla,31.62,23.89,636
1390,20,486,Villa Tejúpam de la Unión,26.11,10.78,253
1391,20,487,Santiago Tenango,26.42,12.49,600
1392,20,488,Santiago Tepetlapa,25.6,11.11,548
1393,20,489,Santiago Tetepec,30.99,19.26,362
1394,20,490,Santiago Texcalcingo,27.42,14.15,487
1395,20,491,Santiago Textitlán,26.89,12.83,554
1396,20,492,Santiago Tilantongo,26.6,11.69,639
1397,20,493,Santiago Tillo,25.41,10.35,543
1398,20,494,Santiago Tlazoyaltepec,26.77,10.98,376
1399,20,495,Santiago Xanica,27.62,17.31,839
1400,20,496,Santiago Xiacuí,24.63,10.63,249
1401,20,497,Santiago Yaitepec,28.58,16.69,895
1402,20,498,Santiago Yaveo,29.59,20.44,925
1403,20,499,Santiago Yolomécatl,26.26,10.46,761
1404,20,500,Santiago Yosondúa,26.98,13.85,883
1405,20,501,Santiago Yucuyachi,28.85,14.59,971
1406,20,502,Santiago Zacatepec,27.54,15.53,428
1407,20,503,Santiago Zoochila,24.95,11.93,795
1408,20,504,Nuevo Zoquiápam,25.62,10.0,837
1409,20,505,Santo Domingo Ingenio,34.44,23.46,839
1410,20,506,Santo Domingo Albarradas,25.4,12.3,115
1411,20,507,Santo Domingo Armenta,31.25,23.54,918
1412,20,508,Santo Domingo Chihuitán,33.32,21.87,658
1413,20,509,Santo Domingo de Morelos,31.65,20.71,760
1414,20,510,Santo Domingo Ixcatlán,26.59,13.46,405
1415,20,511,Santo Domingo Nuxaá,26.69,11.69,54
1416,20,512,Santo Domingo Ozolotepec,24.93,12.55,415
1417,20,513,Santo Domingo Petapa,30.81,20.06,504
1418,20,514,Santo Domingo Roayaga,26.06,14.27,688
1419,20,515,Santo Domingo Tehuantepec,33.58,22.13,171
1420,20,516,Santo Domingo Teojomulco,28.4,14.15,517
1421,20,517,Santo Domingo Tepuxtepec,27.27,13.89,724
1422,20,518,Santo Domingo Tlatayápam,25.71,10.56,680
1423,20,519,Santo Domingo Tomaltepec,26.31,11.45,566
1424,20,520,Santo Domingo Tonalá,28.8,14.14,326
1425,20,521,Santo Domingo Tonaltepec,25.08,10.07,513
1426,20,522,Santo Domingo Xagacía,25.27,11.98,624
1427,20,523,Santo Domingo Yanhuitlán,25.23,9.88,584
1428,20,524,Santo Domingo Yodohino,27.7,11.93,51
1429,20,525,Santo Domingo Zanatepec,35.15,23.41,862
1430,20,526,Santos Reyes Nopala,30.1,18.67,569
1431,20,527,Santos Reyes Pápalo,27.28,13.15,409
1432,20,528,Santos Reyes Tepejillo,26.42,12.54,644
1433,20,529,Santos Reyes Yucuná,29.73,14.62,112
1434,20,530,Santo Tomás Jalieza,27.53,12.7,712
1435,20,531,Santo Tomás Mazaltepec,26.87,11.41,534
1436,20,532,Santo Tomás Ocotepec,24.86,12.63,393
1437,20,533,Santo Tomás Tamazulapan,26.33,12.37,317
1438,20,534,San Vicente Coatlán,27.67,13.14,385
1439,20,535,San Vicente Lachixío,27.32,11.92,28
1440,20,536,San Vicente Nuñú,25.76,10.31,126
1441,20,537,Silacayoápam,27.58,13.97,828
1442,20,538,Sitio de Xitlapehua,26.69,12.06,459
1443,20,539,Soledad Etla,27.06,11.41,181
1444,20,540,Villa de Tamazulápam del Progreso,26.99,11.37,790
1445,20,541,Tanetze de Zaragoza,25.44,12.56,678
1446,20,542,Taniche,28.11,13.18,648
1447,20,543,Tataltepec de Valdés,29.55,18.16,929
1448,20,544,Teococuilco de Marcos Pérez,25.77,10.15,722
1449,20,545,Teotitlán de Flores Magón,28.17,14.18,224
1450,20,546,Teotitlán del Valle,25.87,11.16,497
1451,20,547,Teotongo,26.98,11.42,374
1452,20,548,Tepelmeme Villa de Morelos,27.13,12.78,140
1453,20,549,Heroica Villa Tezoatlán de Segura y Luna,27.81,12.63,184
1454,20,550,San Jerónimo Tlacochahuaya,26.18,11.46,577
1455,20,551,Tlacolula de Matamoros,27.9,13.51,684
1456,20,552,Tlacotepec Plumas,26.51,11.45,632
1457,20,553,Tlalixtac de Cabrera,26.13,11.18,233
1458,20,554,Totontepec Villa de Morelos,26.15,14.11,612
1459,20,555,Trinidad Zaachila,27.67,12.57,381
1460,20,556,La Trinidad Vista Hermosa,26.9,11.5,582
1461,20,557,Unión Hidalgo,34.22,24.36,523
1462,20,558,Valerio Trujano,27.93,13.64,447
1463,20,559,San Juan Bautista Valle Nacional,29.1,17.59,16
1464,20,560,Villa Díaz Ordaz,25.65,11.63,670
1465,20,561,Yaxe,28.13,13.69,273
1466,20,562,Magdalena Yodocono de Porfirio Díaz,25.71,10.56,709
1467,20,563,Yogana,27.8,13.09,290
1468,20,564,Yutanduchi de Guerrero,27.57,12.49,858
1469,20,565,Villa de Zaachila,27.43,12.39,964
1470,20,566,San Mateo Yucutindoo,26.97,13.46,655
1471,20,567,Zapotitlán Lagunas,30.48,15.98,667
1472,20,568,Zapotitlán Palmas,29.02,13.88,390
1473,20,569,Santa Inés de Zaragoza,26.47,12.27,614
1474,20,570,Zimatlán de Álvarez,26.82,11.85,28
1475,21,1,Acajete,20.65,11.45,529
1476,21,2,Acateno,22.55,16.02,40
1477,21,4,Acatzingo,23.39,12.11,687
1478,21,5,Acteopan,24.3,13.6,695
1479,21,6,Ahuacatlán,25.055,13.085,328
1480,21,7,Ahuatlán,29.41,17.78,718
1481,21,8,Ahuazotepec,22.51,10.38,863
1482,21,9,Ahuehuetitla,31.61,18.12,140
1483,21,10,Ajalpan,26.01,13.79,200
1484,21,11,Albino Zertuche,31.88,17.43,217
1485,21,12,Aljojuca,21.89,11.22,358
1486,21,13,Altepexi,28.61,14.48,747
1487,21,14,Amixtlán,20.28,11.94,23
1488,21,15,Amozoc,22.12,12.68,499
1489,21,16,Aquixtla,22.38,8.98,537
1490,21,17,Atempan,18.63,9.23,963
1491,21,18,Atexcal,28.12,13.79,372
1492,21,19,Atlixco,20.58,11.42,198
1493,21,20,Atoyatempan,26.07,14.77,176
1494,21,21,Atzala,29.89,17.21,577
1495,21,22,Atzitzihuacán,22.95,12.73,301
1496,21,23,Atzitzintla,19.58,11.19,937
1497,21,24,Axutla,32.12,18.28,724
1498,21,25,Ayotoxco de Guerrero,21.15,13.98,765
1499,21,26,Calpan,16.59,7.15,561
1500,21,27,Caltepec,27.5,12.78,874
1501,21,28,Camocuautla,20.27,12.18,275
1502,21,29,Caxhuacan,20.56,12.5,464
1503,21,30,Coatepec,21.525,12.86,927
1504,21,31,Coatzingo,28.63,17.23,208
1505,21,32,Cohetzala,31.49,17.56,945
1506,21,33,Cohuecan,23.63,13.13,543
1507,21,34,Coronango,22.56,11.47,500
1508,21,35,Coxcatlán,26.255,15.295000000000002,889
1509,21,36,Coyomeapan,27.09,14.61,621
1510,21,37,Coyotepec,27.045,13.205,734
1511,21,38,Cuapiaxtla de Madero,24.29,13.73,393
1512,21,39,Cuautempan,20.33,10.43,520
1513,21,40,Cuautinchán,23.58,13.76,392
1514,21,41,Cuautlancingo,23.52,12.57,686
1515,21,42,Cuayuca de Andrade,30.0,17.75,120
1516,21,43,Cuetzalan del Progreso,20.58,12.51,183
1517,21,44,Cuyoaco,22.35,9.9,117
1518,21,45,Chalchicomula de Sesma,20.08,11.09,993
1519,21,46,Chapulco,24.31,12.61,649
1520,21,47,Chiautla,29.005,16.314999999999998,672
1521,21,48,Chiautzingo,17.0,6.52,538
1522,21,49,Chiconcuautla,21.1,11.03,168
1523,21,50,Chichiquila,23.49,13.73,555
1524,21,51,Chietla,30.13,17.16,706
1525,21,52,Chigmecatitlán,27.72,16.21,791
1526,21,53,Chignahuapan,23.55,8.97,690
1527,21,54,Chignautla,19.03,9.41,960
1528,21,55,Chila,29.34,14.8,848
1529,21,56,Chila de la Sal,32.4,18.01,618
1530,21,57,Honey,22.03,11.02,928
1531,21,58,Chilchotla,20.76,10.97,499
1532,21,59,Chinantla,31.82,18.52,780
1533,21,60,Domingo Arenas,17.68,7.67,336
1534,21,61,Eloxochitlán,24.595,13.915,341
1535,21,62,Epatlán,28.73,17.15,241
1536,21,63,Esperanza,20.87,11.78,859
1537,21,64,Francisco Z. Mena,23.43,18.68,250
1538,21,65,General Felipe Ángeles,22.29,11.88,361
1539,21,66,Guadalupe,26.325,12.6675,246
1540,21,67,Guadalupe Victoria,23.27,7.885,213
1541,21,68,Hermenegildo Galeana,20.86,13.96,88
1542,21,69,Huaquechula,24.48,13.97,23
1543,21,70,Huatlatlauca,27.57,16.1,288
1544,21,71,Huauchinango,21.52,11.79,406
1545,21,72,Huehuetla,21.575,14.72,689
1546,21,73,Huehuetlán el Chico,31.2,17.45,571
1547,21,74,Huejotzingo,17.59,7.57,331
1548,21,75,Hueyapan,19.62,11.04,406
1549,21,76,Hueytamalco,21.32,14.24,57
1550,21,77,Hueytlalpan,20.34,12.28,520
1551,21,78,Huitzilan de Serdán,20.18,10.46,443
1552,21,79,Huitziltepec,26.29,14.59,85
1553,21,80,Atlequizayan,20.14,11.43,61
1554,21,81,Ixcamilpa de Guerrero,31.27,17.31,853
1555,21,82,Ixcaquixtla,27.71,14.18,400
1556,21,83,Ixtacamaxtitlán,23.71,8.94,748
1557,21,84,Ixtepec,20.5,12.39,791
1558,21,85,Izúcar de Matamoros,30.32,17.61,298
1559,21,86,Jalpan,22.37,17.43,89
1560,21,87,Jolalpan,31.0,17.61,326
1561,21,88,Jonotla,20.63,12.6,679
1562,21,89,Jopala,21.36,15.49,838
1563,21,90,Juan C. Bonilla,20.47,10.59,250
1564,21,91,Juan Galindo,21.25,12.71,298
1565,21,92,Juan N. Méndez,26.61,13.48,424
1566,21,93,Lafragua,20.48,10.51,421
1567,21,94,Libres,24.37,10.13,405
1568,21,95,La Magdalena Tlatlauquitepec,27.65,16.19,977
1569,21,96,Mazapiltepec de Juárez,23.24,11.45,297
1570,21,97,Mixtla,24.41,13.93,959
1571,21,98,Molcaxac,26.71,14.56,141
1572,21,99,Cañada Morelos,23.24,12.61,747
1573,21,100,Naupan,21.7,12.66,898
1574,21,101,Nauzontla,19.92,10.78,11
1575,21,102,Nealtican,17.37,8.37,15
1576,21,103,Nicolás Bravo,24.3,12.35,166
1577,21,104,Nopalucan,23.08,10.81,746
1578,21,106,Ocoyucan,23.61,13.66,547
1579,21,107,Olintla,20.93,14.07,831
1580,21,108,Oriental,23.74,11.24,239
1581,21,109,Pahuatlán,21.81,12.14,453
1582,21,110,Palmar de Bravo,22.65,12.58,526
1583,21,112,Petlalcingo,29.79,15.55,920
1584,21,113,Piaxtla,31.68,18.17,280
1585,21,114,Puebla,23.84,13.72,894
1586,21,115,Quecholac,22.06,12.27,367
1587,21,116,Quimixtlán,22.2,12.53,538
1588,21,117,Rafael Lara Grajales,23.96,10.72,414
1589,21,118,Los Reyes de Juárez,23.44,12.82,120
1590,21,119,San Andrés Cholula,22.45,12.76,977
1591,21,120,San Antonio Cañada,25.93,12.5,234
1592,21,121,San Diego la Mesa Tochimiltzingo,26.99,15.92,513
1593,21,122,San Felipe Teotlalcingo,17.9,6.3,958
1594,21,123,San Felipe Tepatlán,20.61,13.01,579
1595,21,124,San Gabriel Chilac,28.58,14.3,919
1596,21,125,San Gregorio Atzompa,21.15,11.8,435
1597,21,126,San Jerónimo Tecuanipan,19.52,10.47,902
1598,21,127,San Jerónimo Xayacatlán,30.4,15.93,264
1599,21,128,San José Chiapa,24.08,10.95,726
1600,21,129,San José Miahuatlán,29.12,14.71,203
1601,21,130,San Juan Atenco,21.36,11.13,230
1602,21,131,San Juan Atzompa,27.59,16.03,307
1603,21,132,San Martín Texmelucan,20.05,8.11,323
1604,21,133,San Martín Totoltepec,28.52,17.09,339
1605,21,134,San Matías Tlalancaleca,19.95,7.3,209
1606,21,135,San Miguel Ixitlán,28.84,13.89,62
1607,21,136,San Miguel Xoxtla,22.56,11.47,928
1608,21,137,San Nicolás Buenos Aires,22.62,11.33,980
1609,21,138,San Nicolás de los Ranchos,13.87,5.48,870
1610,21,139,San Pablo Anicano,31.51,17.49,698
1611,21,140,San Pedro Cholula,20.5,10.81,202
