,Cve_Ent,Cve_Mun,nmun,tmax,tmin,Value
1614,21,143,San Salvador el Verde,16.77,5.56,442
1615,21,144,San Salvador Huixcolotla,24.14,12.24,443
1616,21,145,San Sebastián Tlacotepec,28.81,17.8,625
1617,21,146,Santa Catarina Tlaltempan,28.67,16.41,482
1618,21,147,Santa Inés Ahuatempan,30.51,16.88,842
1619,21,148,Santa Isabel Cholula,19.54,10.42,652
1620,21,149,Santiago Miahuatlán,25.79,12.57,112
1621,21,150,Huehuetlán el Grande,27.87,16.16,70
1622,21,151,Santo Tomás Hueyotlipan,24.59,13.2,310
1623,21,152,Soltepec,23.9,11.11,745
1624,21,153,Tecali de Herrera,24.84,14.05,431
1625,21,154,Tecamachalco,24.24,12.79,266
1626,21,155,Tecomatlán,31.84,17.95,698
1627,21,156,Tehuacán,26.79,12.97,363
1628,21,157,Tehuitzingo,31.63,18.19,70
1629,21,158,Tenampulco,21.2,16.25,412
1630,21,159,Teopantlán,28.1,16.33,727
1631,21,160,Teotlalco,30.41,16.55,68
1632,21,161,Tepanco de López,25.8,12.7,455
1633,21,162,Tepango de Rodríguez,19.84,11.3,741
1634,21,163,Tepatlaxco de Hidalgo,20.36,9.72,99
1635,21,164,Tepeaca,23.33,12.06,939
1636,21,165,Tepemaxalco,26.16,14.53,838
1637,21,166,Tepeojuma,27.03,15.44,503
1638,21,167,Tepetzintla,23.46,14.83,942
1639,21,168,Tepexco,27.26,15.16,602
1640,21,169,Tepexi de Rodríguez,28.71,15.37,596
1641,21,170,Tepeyahualco,22.8,10.05,836
1642,21,171,Tepeyahualco de Cuauhtémoc,25.72,13.98,516
1643,21,172,Tetela de Ocampo,21.18,9.47,784
1644,21,173,Teteles de Avila Castillo,18.35,9.59,81
1645,21,174,Teziutlán,18.61,10.84,620
1646,21,175,Tianguismanalco,17.03,8.29,881
1647,21,176,Tilapa,28.35,15.99,962
1648,21,177,Tlacotepec de Benito Juárez,25.5,12.96,334
1649,21,178,Tlacuilotepec,21.94,15.02,488
1650,21,179,Tlachichuca,20.51,9.99,172
1651,21,180,Tlahuapan,18.47,6.5,177
1652,21,181,Tlaltenango,21.22,10.08,297
1653,21,182,Tlanepantla,25.31,13.95,43
1654,21,183,Tlaola,21.22,12.98,275
1655,21,184,Tlapacoya,20.7,13.47,754
1656,21,185,Tlapanalá,26.38,14.84,698
1657,21,186,Tlatlauquitepec,19.23,10.0,257
1658,21,187,Tlaxco,23.245,11.99,131
1659,21,188,Tochimilco,18.04,9.27,336
1660,21,189,Tochtepec,25.26,13.42,562
1661,21,190,Totoltepec de Guerrero,30.2,15.61,662
1662,21,191,Tulcingo,31.68,17.34,334
1663,21,192,Tuzamapan de Galeana,20.69,14.93,547
1664,21,193,Tzicatlacoyan,26.47,15.23,174
1665,21,194,Venustiano Carranza,26.755000000000003,16.785,955
1666,21,195,Vicente Guerrero,24.605,9.01,77
1667,21,196,Xayacatlán de Bravo,31.29,16.72,514
1668,21,197,Xicotepec,21.75,15.08,297
1669,21,198,Xicotlán,32.0,17.29,382
1670,21,199,Xiutetelco,19.22,9.16,939
1671,21,200,Xochiapulco,19.94,9.32,780
1672,21,201,Xochiltepec,28.97,16.87,143
1673,21,202,Xochitlán de Vicente Suárez,19.83,10.68,81
1674,21,203,Xochitlán Todos Santos,25.93,13.5,983
1675,21,204,Yaonáhuac,18.62,10.49,347
1676,21,205,Yehualtepec,24.73,13.0,800
1677,21,206,Zacapala,28.89,16.35,840
1678,21,207,Zacapoaxtla,19.43,9.75,898
1679,21,208,Zacatlán,21.81,10.05,898
1680,21,209,Zapotitlán,28.11,13.52,474
1681,21,210,Zapotitlán de Méndez,19.7,11.75,535
1682,21,211,Zaragoza,25.5375,13.4475,983
1683,21,212,Zautla,21.48,8.88,975
1684,21,213,Zihuateutla,21.81,16.89,433
1685,21,214,Zinacatepec,28.3,14.25,754
1686,21,215,Zongozotla,19.99,10.88,346
1687,21,216,Zoquiapan,20.11,13.36,63
1688,21,217,Zoquitlán,26.68,14.6,178
1689,22,1,Amealco de Bonfil,23.93,10.25,625
1690,22,2,Pinal de Amoles,25.13,13.43,69
1691,22,3,Arroyo Seco,24.19,13.03,247
1692,22,4,Cadereyta de Montes,26.72,12.93,302
1693,22,5,Colón,25.82,11.77,811
1694,22,6,Corregidora,26.54,12.17,51
1695,22,7,Ezequiel Montes,27.4,12.95,828
1696,22,8,Huimilpan,25.05,10.94,802
1697,22,9,Jalpan de Serra,25.38,12.84,64
1698,22,10,Landa de Matamoros,25.01,12.79,306
1699,22,11,El Marqués,24.43,11.3,566
1700,22,12,Pedro Escobedo,25.93,11.7,560
1701,22,13,Peñamiller,24.89,10.87,377
1702,22,14,Querétaro,24.76,11.82,739
1703,22,15,San Joaquín,25.81,13.4,272
1704,22,17,Tequisquiapan,27.17,12.88,632
1705,22,18,Tolimán,24.005,10.435,426
1706,23,1,Cozumel,30.05,22.81,331
1707,23,2,Felipe Carrillo Puerto,33.58,19.79,778
1708,23,3,Isla Mujeres,31.78,23.05,802
1709,23,4,Othón P. Blanco,32.25,21.37,763
1710,23,6,José María Morelos,34.14,20.52,548
1711,23,8,Solidaridad,32.97,17.63,900
1712,23,9,Tulum,33.49,18.06,346
1713,23,10,Bacalar,33.7,20.66,587
1714,23,11,Puerto Morelos,32.14,19.91,971
1715,24,1,Ahualulco,27.43,8.63,466
1716,24,2,Alaquines,26.15,16.47,453
1717,24,3,Aquismón,25.36,15.7,885
1718,24,4,Armadillo de los Infante,28.35,10.24,160
1719,24,5,Cárdenas,29.335,19.705,321
1720,24,6,Catorce,26.21,9.59,725
1721,24,7,Cedral,26.54,10.49,338
1722,24,8,Cerritos,28.18,13.76,66
1723,24,9,Cerro de San Pedro,28.83,9.13,234
1724,24,10,Ciudad del Maíz,26.88,16.41,335
1725,24,11,Ciudad Fernández,28.92,14.16,367
1726,24,12,Tancanhuitz,24.94,16.31,830
1727,24,13,Ciudad Valles,27.21,18.39,452
1728,24,15,Charcas,25.81,9.0,666
1729,24,16,Ebano,28.37,20.03,735
1730,24,17,Guadalcázar,27.47,13.48,922
1731,24,18,Huehuetlán,23.67,14.87,172
1732,24,19,Lagunillas,23.255000000000003,12.445,942
1733,24,20,Matehuala,26.78,11.53,920
1734,24,21,Mexquitic de Carmona,27.79,9.13,619
1735,24,22,Moctezuma,26.385,9.59,354
1736,24,24,Rioverde,28.51,15.39,122
1737,24,25,Salinas,26.43,8.84,177
1738,24,26,San Antonio,26.18,17.77,481
1739,24,27,San Ciro de Acosta,25.41,13.66,773
1740,24,28,San Luis Potosí,28.65,9.73,237
1741,24,29,San Martín Chalchicuautla,26.22,18.63,494
1742,24,30,San Nicolás Tolentino,27.99,11.33,482
1743,24,32,Santa María del Río,27.81,10.97,453
1744,24,33,Santo Domingo,25.94,8.65,359
1745,24,34,San Vicente Tancuayalab,27.72,19.21,750
1746,24,35,Soledad de Graciano Sánchez,28.81,9.37,989
1747,24,36,Tamasopo,25.99,16.45,720
1748,24,37,Tamazunchale,24.66,16.28,840
1749,24,38,Tampacán,25.92,18.02,74
1750,24,39,Tampamolón Corona,26.25,18.15,29
1751,24,40,Tamuín,28.29,19.56,178
1752,24,41,Tanlajás,26.81,18.02,125
1753,24,42,Tanquián de Escobedo,26.97,18.79,581
1754,24,43,Tierra Nueva,26.52,11.13,526
1755,24,44,Vanegas,26.66,9.85,262
1756,24,45,Venado,27.21,9.84,996
1757,24,46,Villa de Arriaga,26.59,9.27,545
1758,24,47,Villa de Guadalupe,27.29,11.69,89
1759,24,48,Villa de la Paz,26.51,10.22,997
1760,24,49,Villa de Ramos,26.44,9.06,634
1761,24,50,Villa de Reyes,28.73,10.01,503
1762,24,52,Villa Juárez,28.7,14.82,517
1763,24,53,Axtla de Terrazas,24.54,16.13,473
1764,24,54,Xilitla,22.98,13.55,61
1765,24,56,Villa de Arista,28.74,11.11,848
1766,24,57,Matlapa,24.58,15.98,289
1767,24,58,El Naranjo,25.9,17.41,418
1768,25,1,Ahome,29.82,19.83,552
1769,25,2,Angostura,28.86,19.96,430
1770,25,3,Badiraguato,28.11,12.7,846
1771,25,4,Concordia,28.63,14.95,293
1772,25,5,Cosalá,30.33,15.27,526
1773,25,6,Culiacán,30.44,17.38,27
1774,25,7,Choix,31.89,16.72,729
1775,25,8,Elota,29.02,17.88,31
1776,25,9,Escuinapa,30.57,17.95,510
1777,25,10,El Fuerte,32.99,19.04,30
1778,25,11,Guasave,31.26,19.37,10
1779,25,12,Mazatlán,28.98,17.06,732
1780,25,13,Mocorito,31.5,16.89,799
1781,25,14,Rosario,26.72666666666667,10.876666666666663,681
1782,25,15,Salvador Alvarado,32.34,17.93,239
1783,25,16,San Ignacio,28.2,14.35,355
1784,25,17,Sinaloa,31.35,16.68,309
1785,25,18,Navolato,29.13,19.06,616
1786,26,1,Aconchi,25.13,9.86,959
1787,26,2,Agua Prieta,21.99,8.33,106
1788,26,3,Alamos,30.33,14.73,350
1789,26,4,Altar,26.98,13.1,285
1790,26,5,Arivechi,25.1,6.63,842
1791,26,6,Arizpe,23.38,8.72,126
1792,26,7,Atil,27.04,13.23,446
1793,26,8,Bacadéhuachi,23.05,7.37,689
1794,26,9,Bacanora,26.94,8.19,498
1795,26,10,Bacerac,20.72,5.22,52
1796,26,11,Bacoachi,22.06,8.22,959
1797,26,12,Bácum,29.95,14.58,707
1798,26,13,Banámichi,24.52,9.26,959
1799,26,14,Baviácora,25.29,10.1,270
1800,26,15,Bavispe,22.18,7.21,829
1801,26,16,Benjamín Hill,26.69,12.47,52
1802,26,17,Caborca,28.84,14.59,349
1803,26,18,Cajeme,30.07,13.41,702
1804,26,19,Cananea,21.29,7.99,732
1805,26,20,Carbó,26.77,12.68,332
1806,26,21,La Colorada,28.79,12.26,53
1807,26,22,Cucurpe,23.89,10.31,322
1808,26,23,Cumpas,23.9,8.35,95
1809,26,24,Divisaderos,25.05,9.05,269
1810,26,25,Empalme,29.81,14.95,458
1811,26,26,Etchojoa,30.48,17.08,310
1812,26,27,Fronteras,22.38,8.42,22
1813,26,28,Granados,24.58,8.86,997
1814,26,29,Guaymas,29.17,14.56,330
1815,26,30,Hermosillo,28.73,13.98,983
1816,26,31,Huachinera,21.18,5.17,499
1817,26,32,Huásabas,23.96,8.56,809
1818,26,33,Huatabampo,28.88,18.98,301
1819,26,34,Huépac,24.75,9.38,476
1820,26,35,Imuris,22.95,10.19,373
1821,26,39,Naco,21.88,8.39,202
1822,26,40,Nácori Chico,22.19,5.68,730
1823,26,41,Nacozari de García,20.52,10.03,739
1824,26,42,Navojoa,30.58,16.0,38
1825,26,43,Nogales,21.75,12.0,550
1826,26,44,Onavas,28.43,9.51,703
1827,26,45,Opodepe,25.63,11.51,27
1828,26,46,Oquitoa,27.56,13.19,21
1829,26,47,Pitiquito,27.24,13.18,54
1830,26,48,Puerto Peñasco,29.83,15.61,327
1831,26,49,Quiriego,29.65,11.86,757
1832,26,52,Sahuaripa,24.62,6.58,239
1833,26,53,San Felipe de Jesús,24.99,9.85,381
1834,26,54,San Javier,28.48,9.29,615
1835,26,55,San Luis Río Colorado,29.49,15.83,582
1836,26,56,San Miguel de Horcasitas,28.26,13.24,713
1837,26,57,San Pedro de la Cueva,26.58,8.92,830
1838,26,59,Santa Cruz,18.9,8.31,655
1839,26,60,Sáric,24.94,12.39,565
1840,26,61,Soyopa,27.53,8.87,513
1841,26,62,Suaqui Grande,28.67,10.81,942
1842,26,63,Tepache,25.61,9.2,936
1843,26,64,Trincheras,27.14,12.29,273
1844,26,65,Tubutama,26.05,12.84,886
1845,26,66,Ures,27.61,11.93,127
1846,26,68,Villa Pesqueira,26.79,10.0,121
1847,26,69,Yécora,23.4,5.73,904
1848,26,70,General Plutarco Elías Calles,29.09,14.52,869
1849,26,72,San Ignacio Río Muerto,29.51,18.16,849
1850,27,1,Balancán,31.38,24.98,914
1851,27,3,Centla,31.92,22.73,776
1852,27,4,Centro,30.85,23.05,359
1853,27,5,Comalcalco,29.9,23.01,442
1854,27,6,Cunduacán,30.61,23.08,261
1855,27,7,Emiliano Zapata,27.468333333333334,16.286666666666665,127
1856,27,8,Huimanguillo,30.76,22.95,597
1857,27,9,Jalapa,30.04,22.29,337
1858,27,10,Jalpa de Méndez,29.77,22.81,602
1859,27,11,Jonuta,31.99,23.25,965
1860,27,12,Macuspana,30.71,22.57,14
1861,27,13,Nacajuca,30.29,22.7,204
1862,27,14,Paraíso,29.07,23.88,411
1863,27,15,Tacotalpa,29.12,20.08,533
1864,27,16,Teapa,29.22,21.81,34
1865,27,17,Tenosique,30.8,23.79,110
1866,28,3,Altamira,27.58,20.56,632
1867,28,4,Antiguo Morelos,28.05,19.36,799
1868,28,5,Burgos,27.6,17.09,98
1869,28,6,Bustamante,24.775,12.715,973
1870,28,7,Camargo,25.805,13.315,156
1871,28,8,Casas,28.37,15.48,769
1872,28,9,Ciudad Madero,25.89,21.0,225
1873,28,10,Cruillas,27.31,17.84,741
1874,28,11,Gómez Farías,22.993333333333336,11.449999999999998,646
1875,28,12,González,28.4,20.38,787
1876,28,13,Güémez,28.55,16.43,648
1877,28,14,Guerrero,25.30666666666667,11.576666666666666,232
1878,28,15,Gustavo Díaz Ordaz,28.33,17.31,824
1879,28,17,Jaumave,24.05,11.92,758
1880,28,18,Jiménez,25.615,14.1375,619
1881,28,19,Llera,27.4,17.81,517
1882,28,20,Mainero,26.38,13.65,135
1883,28,21,El Mante,28.58,20.11,655
1884,28,22,Matamoros,25.320000000000004,12.783333333333331,31
1885,28,23,Méndez,28.31,18.99,948
1886,28,24,Mier,28.03,17.43,226
1887,28,25,Miguel Alemán,28.26,17.77,822
1888,28,26,Miquihuana,22.57,8.97,38
1889,28,27,Nuevo Laredo,27.99,15.72,767
1890,28,28,Nuevo Morelos,27.29,18.81,607
1891,28,29,Ocampo,22.545,9.15,805
1892,28,30,Padilla,29.29,17.92,507
1893,28,31,Palmillas,24.04,11.45,393
1894,28,32,Reynosa,28.35,17.29,819
1895,28,33,Río Bravo,28.66,17.51,491
1896,28,34,San Carlos,26.6,16.44,478
1897,28,37,Soto la Marina,26.44,19.87,438
1898,28,38,Tampico,26.55,20.6,591
1899,28,39,Tula,25.01,13.98,702
1900,28,40,Valle Hermoso,28.41,17.56,78
1901,28,41,Victoria,25.11,12.92,545
1902,28,42,Villagrán,28.395,13.825,818
1903,28,43,Xicoténcatl,28.47,19.73,972
1904,29,1,Amaxac de Guerrero,25.48,10.61,616
1905,29,2,Apetatitlán de Antonio Carvajal,26.19,11.26,595
1906,29,3,Atlangatepec,24.95,9.38,931
1907,29,4,Atltzayanca,25.25,9.42,60
1908,29,5,Apizaco,25.25,9.92,746
1909,29,6,Calpulalpan,23.05,8.82,180
1910,29,7,El Carmen Tequexquitla,24.5,10.36,756
1911,29,8,Cuapiaxtla,24.9,10.01,397
1912,29,9,Cuaxomulco,24.67,9.97,529
1913,29,10,Chiautempan,24.87,10.71,463
1914,29,11,Muñoz de Domingo Arenas,25.36,9.78,613
1915,29,12,Españita,22.94,8.68,514
1916,29,13,Huamantla,23.73,9.11,619
1917,29,14,Hueyotlipan,25.14,9.98,411
1918,29,15,Ixtacuixtla de Mariano Matamoros,22.82,9.2,166
1919,29,16,Ixtenco,22.7,9.49,567
1920,29,17,Mazatecochco de José María Morelos,23.83,11.43,803
1921,29,18,Contla de Juan Cuamatzi,25.48,10.61,550
1922,29,19,Tepetitla de Lardizábal,21.75,8.79,936
1923,29,20,Sanctórum de Lázaro Cárdenas,23.48,8.54,474
1924,29,21,Nanacamilpa de Mariano Arista,21.44,7.9,476
1925,29,22,Acuamanala de Miguel Hidalgo,25.03,12.12,512
1926,29,23,Natívitas,22.53,9.86,368
1927,29,24,Panotla,25.43,11.05,958
1928,29,25,San Pablo del Monte,23.86,11.99,657
1929,29,26,Santa Cruz Tlaxcala,25.48,10.61,90
1930,29,27,Tenancingo,22.45,11.94,495
1931,29,28,Teolocholco,23.23,10.66,812
1932,29,29,Tepeyanco,26.0,11.8,594
1933,29,30,Terrenate,24.68,8.65,141
1934,29,31,Tetla de la Solidaridad,24.58,9.07,82
1935,29,32,Tetlatlahuca,24.12,11.12,847
1936,29,33,Tlaxcala,26.49,11.87,240
1937,29,35,Tocatlán,24.3,8.91,271
1938,29,36,Totolac,26.61,11.61,506
1939,29,37,Ziltlaltépec de Trinidad Sánchez Santos,22.3,9.93,855
1940,29,38,Tzompantepec,24.84,9.61,797
1941,29,39,Xaloztoc,24.33,9.11,110
1942,29,40,Xaltocan,25.89,10.57,238
1943,29,41,Papalotla de Xicohténcatl,25.03,12.12,470
1944,29,42,Xicohtzinco,25.03,12.01,39
1945,29,43,Yauhquemehcan,25.88,10.63,90
1946,29,44,Zacatelco,25.03,12.01,904
1947,29,47,Lázaro Cárdenas,29.26,17.456666666666667,929
1948,29,48,La Magdalena Tlaltelulco,26.0,11.49,35
1949,29,49,San Damián Texóloc,25.19,11.03,353
1950,29,50,San Francisco Tetlanohcan,22.18,9.57,847
1951,29,51,San Jerónimo Zacualpan,26.0,11.8,488
1952,29,52,San José Teacalco,23.34,9.23,599
1953,29,53,San Juan Huactzinco,26.0,11.8,367
1954,29,54,San Lorenzo Axocomanitla,26.0,11.8,572
1955,29,55,San Lucas Tecopilco,25.7,10.1,127
1956,29,56,Santa Ana Nopalucan,23.37,9.91,910
1957,29,57,Santa Apolonia Teacalco,24.51,11.11,938
1958,29,58,Santa Catarina Ayometla,25.03,12.12,40
1959,29,59,Santa Cruz Quilehtla,25.03,12.12,956
1960,29,60,Santa Isabel Xiloxoxtla,25.54,11.77,935
1961,30,2,Acatlán,25.883333333333336,13.866666666666667,369
1962,30,3,Acayucan,28.39,21.12,908
1963,30,4,Actopan,25.495,14.864999999999998,42
1964,30,5,Acula,29.32,22.15,800
1965,30,6,Acultzingo,23.51,12.98,425
1966,30,7,Camarón de Tejeda,30.66,21.11,98
1967,30,8,Alpatláhuac,21.55,12.35,137
1968,30,9,Alto Lucero de Gutiérrez Barrios,27.06,18.55,558
1969,30,10,Altotonga,20.15,11.52,594
1970,30,11,Alvarado,27.83,23.36,449
1971,30,12,Amatitlán,28.93,21.72,515
1972,30,13,Naranjos Amatlán,26.22,19.66,321
1973,30,14,Amatlán de los Reyes,28.07,19.08,821
1974,30,15,Angel R. Cabada,26.45,22.13,682
1975,30,16,La Antigua,28.44,21.72,899
1976,30,17,Apazapan,27.73,18.34,151
1977,30,18,Aquila,25.58,17.04,262
1978,30,19,Astacinga,24.42,13.43,699
1979,30,20,Atlahuilco,24.7,14.54,401
1980,30,21,Atoyac,28.16,16.2,803
1981,30,22,Atzacan,23.91,14.82,901
1982,30,23,Atzalan,21.5,13.79,787
1983,30,24,Tlaltetela,25.95,16.85,279
1984,30,25,Ayahualulco,21.14,10.56,737
1985,30,26,Banderilla,21.73,12.88,762
1986,30,28,Boca del Río,27.81,23.23,35
1987,30,29,Calcahualco,20.69,11.44,841
1988,30,30,Camerino Z. Mendoza,23.17,13.84,421
1989,30,31,Carrillo Puerto,30.66,21.7,31
1990,30,32,Catemaco,26.44,20.64,80
1991,30,33,Cazones de Herrera,24.15,19.18,654
1992,30,34,Cerro Azul,26.18,19.4,205
1993,30,35,Citlaltépetl,26.7,19.55,368
1994,30,36,Coacoatzintla,21.75,12.85,256
1995,30,37,Coahuitlán,21.66,17.12,24
1996,30,39,Coatzacoalcos,28.85,22.2,868
1997,30,40,Coatzintla,22.21,18.12,782
1998,30,41,Coetzala,27.81,18.75,862
1999,30,42,Colipa,24.6,17.79,330
2000,30,43,Comapa,29.18,19.6,809
2001,30,44,Córdoba,26.61,17.34,203
2002,30,45,Cosamaloapan de Carpio,29.91,21.7,238
2003,30,46,Cosautlán de Carvajal,22.9,14.0,597
2004,30,47,Coscomatepec,22.85,13.81,832
2005,30,48,Cosoleacaque,29.27,21.52,623
2006,30,49,Cotaxtla,30.39,21.96,884
2007,30,50,Coxquihui,21.8,17.71,71
2008,30,51,Coyutla,21.66,17.59,243
2009,30,52,Cuichapa,29.5,20.8,969
2010,30,53,Cuitláhuac,30.36,21.43,89
2011,30,54,Chacaltianguis,29.69,21.54,460
2012,30,55,Chalma,26.61,19.43,674
2013,30,56,Chiconamel,26.36,19.15,585
2014,30,57,Chiconquiaco,23.51,15.17,597
2015,30,58,Chicontepec,25.75,19.29,851
2016,30,59,Chinameca,28.97,21.52,686
2017,30,60,Chinampa de Gorostiza,26.18,19.85,947
2018,30,61,Las Choapas,29.96,22.4,547
2019,30,62,Chocamán,24.69,15.19,409
2020,30,63,Chontla,26.93,19.55,941
2021,30,64,Chumatlán,21.17,16.24,304
2022,30,66,Espinal,21.79,17.5,559
2023,30,67,Filomeno Mata,21.07,15.88,321
2024,30,68,Fortín,25.86,16.6,903
2025,30,69,Gutiérrez Zamora,24.2,19.25,655
2026,30,70,Hidalgotitlán,30.21,22.18,489
2027,30,71,Huatusco,24.31,15.29,384
2028,30,72,Huayacocotla,21.41,11.55,178
2029,30,73,Hueyapan de Ocampo,27.53,20.58,157
2030,30,74,Huiloapan de Cuauhtémoc,23.92,14.56,465
2031,30,75,Ignacio de la Llave,29.17,22.58,105
2032,30,76,Ilamatlán,21.69,15.44,377
2033,30,77,Isla,28.97,21.34,727
2034,30,78,Ixcatepec,26.73,19.33,272
2035,30,79,Ixhuacán de los Reyes,21.54,12.04,154
2036,30,80,Ixhuatlán del Café,26.17,16.78,874
2037,30,81,Ixhuatlancillo,22.26,13.4,525
2038,30,82,Ixhuatlán del Sureste,29.32,21.15,378
2039,30,83,Ixhuatlán de Madero,23.48,18.62,998
2040,30,84,Ixmatlahuacan,29.59,21.92,767
2041,30,85,Ixtaczoquitlán,25.54,16.28,547
2042,30,86,Jalacingo,18.88,10.29,510
2043,30,87,Xalapa,22.84,13.99,914
2044,30,88,Jalcomulco,26.56,17.45,559
2045,30,89,Jáltipan,29.49,21.56,148
2046,30,90,Jamapa,29.72,22.0,710
2047,30,91,Jesús Carranza,29.67,21.74,44
2048,30,92,Xico,21.22,12.01,736
2049,30,93,Jilotepec,23.5,11.989999999999998,621
2050,30,94,Juan Rodríguez Clara,28.77,21.23,180
2051,30,95,Juchique de Ferrer,25.38,17.74,644
2052,30,96,Landero y Coss,22.53,14.01,793
2053,30,97,Lerdo de Tejada,26.91,23.09,690
2054,30,98,Magdalena,27.16,13.87,199
2055,30,99,Maltrata,21.99,12.62,488
2056,30,100,Manlio Fabio Altamirano,29.75,21.47,490
2057,30,101,Mariano Escobedo,22.41,13.56,307
2058,30,102,Martínez de la Torre,24.3,17.39,447
2059,30,103,Mecatlán,21.09,16.06,70
2060,30,104,Mecayapan,27.85,21.52,364
2061,30,105,Medellín de Bravo,29.0,22.45,97
2062,30,106,Miahuatlán,22.84,14.2,527
2063,30,107,Las Minas,19.62,10.48,985
2064,30,108,Minatitlán,28.515,18.75,777
2065,30,109,Misantla,23.87,16.42,388
2066,30,110,Mixtla de Altamirano,25.82,15.73,723
2067,30,111,Moloacán,29.51,21.2,149
2068,30,112,Naolinco,23.25,14.57,933
2069,30,113,Naranjal,27.05,17.83,985
2070,30,114,Nautla,25.22,18.85,64
2071,30,116,Oluta,29.01,21.5,692
2072,30,117,Omealca,30.17,20.82,958
2073,30,118,Orizaba,24.15,15.07,883
2074,30,119,Otatitlán,29.88,21.58,451
2075,30,120,Oteapan,29.28,21.32,263
2076,30,121,Ozuluama de Mascareñas,26.52,19.73,736
2077,30,122,Pajapan,28.51,21.83,26
2078,30,123,Pánuco,26.735,13.96,150
2079,30,124,Papantla,23.08,18.36,935
2080,30,125,Paso del Macho,29.96,20.86,816
2081,30,126,Paso de Ovejas,29.68,20.93,222
2082,30,127,La Perla,20.63,11.79,217
2083,30,128,Perote,20.78,9.73,613
2084,30,129,Platón Sánchez,26.83,19.48,224
2085,30,130,Playa Vicente,29.1,20.98,63
2086,30,131,Poza Rica de Hidalgo,22.7,18.31,887
2087,30,132,Las Vigas de Ramírez,20.16,10.87,425
2088,30,133,Pueblo Viejo,26.34,20.19,811
2089,30,134,Puente Nacional,29.49,19.91,970
2090,30,135,Rafael Delgado,25.42,16.01,753
2091,30,136,Rafael Lucio,20.9,11.87,124
2092,30,137,Los Reyes,25.765,14.645,803
2093,30,138,Río Blanco,23.29,14.26,185
2094,30,139,Saltabarranca,27.09,22.09,480
2095,30,140,San Andrés Tenejapan,24.83,15.21,23
2096,30,141,San Andrés Tuxtla,26.71,21.17,197
2097,30,142,San Juan Evangelista,29.15,21.32,750
2098,30,143,Santiago Tuxtla,27.19,21.03,449
2099,30,144,Sayula de Alemán,29.27,21.5,328
2100,30,145,Soconusco,29.14,21.39,402
2101,30,146,Sochiapa,25.1,16.03,496
2102,30,147,Soledad Atzompa,24.23,13.94,54
2103,30,148,Soledad de Doblado,30.57,21.38,967
2104,30,149,Soteapan,27.42,20.7,873
2105,30,150,Tamalín,25.92,20.28,279
2106,30,151,Tamiahua,25.76,20.54,563
2107,30,152,Tampico Alto,25.97,20.09,427
2108,30,153,Tancoco,26.23,19.31,138
2109,30,154,Tantima,26.55,19.83,314
2110,30,155,Tantoyuca,27.15,19.6,191
2111,30,156,Tatatila,20.54,11.45,989
2112,30,157,Castillo de Teayo,23.6,18.73,274
2113,30,158,Tecolutla,25.05,19.51,648
2114,30,159,Tehuipango,24.47,14.0,963
2115,30,160,Álamo Temapache,25.51,19.42,495
2116,30,161,Tempoal,27.18,19.29,994
2117,30,162,Tenampa,25.93,16.82,864
2118,30,163,Tenochtitlán,22.36,13.94,838
2119,30,164,Teocelo,23.99,15.08,209
2120,30,165,Tepatlaxco,27.45,18.21,877
2121,30,166,Tepetlán,24.23,15.69,225
2122,30,168,Tequila,27.795,14.25,495
2123,30,169,José Azueta,29.2,21.45,949
2124,30,170,Texcatepec,21.66,14.57,177
2125,30,171,Texhuacán,24.4,14.26,268
2126,30,172,Texistepec,29.41,21.65,854
2127,30,173,Tezonapa,30.32,19.98,83
2128,30,174,Tierra Blanca,26.48,16.165,211
2129,30,175,Tihuatlán,23.56,18.64,37
2130,30,176,Tlacojalpan,29.83,21.56,62
2131,30,177,Tlacolulan,21.2,12.17,214
2132,30,178,Tlacotalpan,27.98,22.12,520
2133,30,179,Tlacotepec de Mejía,27.89,18.55,954
2134,30,180,Tlachichilco,22.26,16.47,613
2135,30,181,Tlalixcoyan,29.7,22.31,393
2136,30,182,Tlalnelhuayocan,20.82,11.85,814
2137,30,183,Tlapacoyan,22.32,15.37,670
2138,30,184,Tlaquilpa,24.57,13.87,335
2139,30,185,Tlilapan,24.67,15.29,644
2140,30,186,Tomatlán,27.24,18.155,281
2141,30,187,Tonayán,22.2,13.41,497
2142,30,188,Totutla,25.55,16.51,143
2143,30,189,Tuxpan,24.935,15.4925,957
2144,30,190,Tuxtilla,29.79,21.54,40
2145,30,191,Ursulo Galván,28.44,21.5,229
2146,30,192,Vega de Alatorre,25.51,19.88,263
2147,30,193,Veracruz,28.32,22.32,290
2148,30,194,Villa Aldama,19.29,9.92,512
2149,30,195,Xoxocotla,24.57,13.68,405
2150,30,196,Yanga,29.17,20.41,331
2151,30,197,Yecuatla,23.71,15.99,922
2152,30,198,Zacualpan,20.39,12.355,839
2153,30,200,Zentla,28.84,19.55,559
2154,30,201,Zongolica,27.42,17.45,737
2155,30,202,Zontecomatlán de López y Fuentes,22.3,16.62,639
2156,30,203,Zozocolco de Hidalgo,20.8,15.23,788
2157,30,204,Agua Dulce,29.86,22.12,814
2158,30,205,El Higo,27.51,19.37,913
2159,30,206,Nanchital de Lázaro Cárdenas del Río,29.14,21.14,179
2160,30,207,Tres Valles,30.18,21.81,258
2161,30,208,Carlos A. Carrillo,29.48,21.58,256
2162,30,209,Tatahuicapan de Juárez,27.96,21.88,683
